evidence,matched_node,paper_id,ppr,rank,reviewer,status,title
"The exclusion of papers such as Henderson et al ( https://arxiv.org/abs/1709.06560 ) or Lipton and Steinhardt ( https://arxiv.org/abs/1807.03341 ) and Sculley et al ( https://openreview.net/forum?id=rJWF0Fywf ) is not clear. ... it is a surprise that this [Henderson et al] is not included. ... Discussions such as Rogers ( https://hackingsemantics.xyz/2023/closed-baselines/ ) seem relevant and related, but are not discussed. ... external evaluation of models (eg https://arxiv.org/abs/2305.15324 and https://doi.org/10.1145/3306618.3314244 ). ... Examples include https://arxiv.org/abs/1810.03993 , https://arxiv.org/abs/1803.09010 , and https://arxiv.org/abs/2204.10817",,16,,,fNXwbe68rq,not_in_pool_after_cutoff,https://doi.org/10.1145/3306618.3314244
"The exclusion of papers such as Henderson et al ( https://arxiv.org/abs/1709.06560 ) or Lipton and Steinhardt ( https://arxiv.org/abs/1807.03341 ) and Sculley et al ( https://openreview.net/forum?id=rJWF0Fywf ) is not clear. ... it is a surprise that this [Henderson et al] is not included. ... Discussions such as Rogers ( https://hackingsemantics.xyz/2023/closed-baselines/ ) seem relevant and related, but are not discussed. ... external evaluation of models (eg https://arxiv.org/abs/2305.15324 and https://doi.org/10.1145/3306618.3314244 ). ... Examples include https://arxiv.org/abs/1810.03993 , https://arxiv.org/abs/1803.09010 , and https://arxiv.org/abs/2204.10817",,16,,,fNXwbe68rq,not_in_pool_after_cutoff,https://arxiv.org/abs/1810.03993
"The exclusion of papers such as Henderson et al ( https://arxiv.org/abs/1709.06560 ) or Lipton and Steinhardt ( https://arxiv.org/abs/1807.03341 ) and Sculley et al ( https://openreview.net/forum?id=rJWF0Fywf ) is not clear. ... it is a surprise that this [Henderson et al] is not included. ... Discussions such as Rogers ( https://hackingsemantics.xyz/2023/closed-baselines/ ) seem relevant and related, but are not discussed. ... external evaluation of models (eg https://arxiv.org/abs/2305.15324 and https://doi.org/10.1145/3306618.3314244 ). ... Examples include https://arxiv.org/abs/1810.03993 , https://arxiv.org/abs/1803.09010 , and https://arxiv.org/abs/2204.10817",,16,,,fNXwbe68rq,not_in_pool_after_cutoff,https://arxiv.org/abs/1803.09010
"The exclusion of papers such as Henderson et al ( https://arxiv.org/abs/1709.06560 ) or Lipton and Steinhardt ( https://arxiv.org/abs/1807.03341 ) and Sculley et al ( https://openreview.net/forum?id=rJWF0Fywf ) is not clear. ... it is a surprise that this [Henderson et al] is not included. ... Discussions such as Rogers ( https://hackingsemantics.xyz/2023/closed-baselines/ ) seem relevant and related, but are not discussed. ... external evaluation of models (eg https://arxiv.org/abs/2305.15324 and https://doi.org/10.1145/3306618.3314244 ). ... Examples include https://arxiv.org/abs/1810.03993 , https://arxiv.org/abs/1803.09010 , and https://arxiv.org/abs/2204.10817",,16,,,fNXwbe68rq,not_in_pool_after_cutoff,https://arxiv.org/abs/2204.10817
"Should talk about reward learning (https://arxiv.org/abs/1706.03741), reward hacking (https://openreview.net/forum?id=yb3HOXO3lX2), goal misgeneralization (https://arxiv.org/abs/2105.14111)",,17,,,Nw12xEqKVY,not_in_pool_after_cutoff,reward learning (https://arxiv.org/abs/1706.03741)
"Should talk about reward learning (https://arxiv.org/abs/1706.03741), reward hacking (https://openreview.net/forum?id=yb3HOXO3lX2), goal misgeneralization (https://arxiv.org/abs/2105.14111)",,17,,,Nw12xEqKVY,not_in_pool_after_cutoff,reward hacking (https://openreview.net/forum?id=yb3HOXO3lX2)
"Should talk about reward learning (https://arxiv.org/abs/1706.03741), reward hacking (https://openreview.net/forum?id=yb3HOXO3lX2), goal misgeneralization (https://arxiv.org/abs/2105.14111)",,17,,,Nw12xEqKVY,not_in_pool_after_cutoff,goal misgeneralization (https://arxiv.org/abs/2105.14111)
"This section should include details on pre-transfer attention. For example, [1] uses attention over word and phrase representations in a hierarchical fashion to learn enhanced document representations.",,19,,,jDF7lp02Mw,not_in_pool_after_cutoff,[1] https://aclanthology.org/N16-1174/
"Extreme multi-label learning approaches could be included in this category. For example, AttentionXML [2] employs interaction between query-documents. DEXA [3] introduces free parameters (in addition to textual features) to enhance the document representations (as per this paper's terminology).",,19,,,jDF7lp02Mw,not_in_pool_after_cutoff,[2] https://arxiv.org/abs/1811.01727
"Extreme multi-label learning approaches could be included in this category. For example, AttentionXML [2] employs interaction between query-documents. DEXA [3] introduces free parameters (in addition to textual features) to enhance the document representations (as per this paper's terminology).",,19,,,jDF7lp02Mw,not_in_pool_after_cutoff,[3] https://dl.acm.org/doi/10.1145/3580305.3599301
"The paper seems to be missing on Sentence-BERT [4], which is a crucial paper in adapting BERT style models to learn effective sentence representations for IR. Some discussion should be included on ModernBERT [5] and [6] as well.",,19,,,jDF7lp02Mw,not_in_pool_after_cutoff,[4] https://arxiv.org/pdf/1908.10084
"The paper seems to be missing on Sentence-BERT [4], which is a crucial paper in adapting BERT style models to learn effective sentence representations for IR. Some discussion should be included on ModernBERT [5] and [6] as well.",,19,,,jDF7lp02Mw,not_in_pool_after_cutoff,[5] https://arxiv.org/abs/2412.13663
"The paper seems to be missing on Sentence-BERT [4], which is a crucial paper in adapting BERT style models to learn effective sentence representations for IR. Some discussion should be included on ModernBERT [5] and [6] as well.",,19,,,jDF7lp02Mw,not_in_pool_after_cutoff,[6] https://openreview.net/forum?id=SyK00v5xx
"The survey appears to omit some relevant recent computer-use-agent work, for example, OpenCUA, which seems closely related to the paper's open-world evaluation discussion.",,21,,,HHl9LkRol0,not_in_pool_after_cutoff,OpenCUA
I believe the scratch pad paper and Cobbe et al proposed the original ideas here. Please see this thread for relevant division: https://twitter.com/gstsdn/status/1533841505172922369?s=46&t=YDJSnSYS3msxPvOtE0K2Og And fix the citations and language to reflect this.,,23,,,HVn8tEzIT7,not_in_pool_after_cutoff,scratch pad paper
I believe the scratch pad paper and Cobbe et al proposed the original ideas here. Please see this thread for relevant division: https://twitter.com/gstsdn/status/1533841505172922369?s=46&t=YDJSnSYS3msxPvOtE0K2Og And fix the citations and language to reflect this.,,23,,,HVn8tEzIT7,not_in_pool_after_cutoff,Cobbe et al
"In Section 2.4.2, for the Vector Quantization section, when presenting the training objective of vector quantization, the authors could add reference for the VQ-VAE work [1].",,25,,,sVwJqEUrY8,not_in_pool_after_cutoff,"Van Den Oord, Aaron, and Oriol Vinyals. ""Neural discrete representation learning."" In Advances in neural information processing systems, 2017."
"Some related work is missing: [A] Xu, Yangyang, Yibo Yang, and Lefei Zhang. 'Multi-task learning with knowledge distillation for dense prediction.' Proceedings of the IEEE/CVF International Conference on Computer Vision. 2023. [B] Li, Wei-Hong, and Hakan Bilen. 'Knowledge distillation for multi-task learning.' European Conference on Computer Vision. Cham: Springer International Publishing, 2020. [C] Li, Wei-Hong, Xialei Liu, and Hakan Bilen. 'Universal representations: A unified look at multiple task and domain learning.' International Journal of Computer Vision 132.5 (2024): 1521-1545.",,26,,,p6tZUqmOXF,not_in_pool_after_cutoff,"Xu, Yangyang, Yibo Yang, and Lefei Zhang. 'Multi-task learning with knowledge distillation for dense prediction.' Proceedings of the IEEE/CVF International Conference on Computer Vision. 2023."
"Some related work is missing: [A] Xu, Yangyang, Yibo Yang, and Lefei Zhang. 'Multi-task learning with knowledge distillation for dense prediction.' Proceedings of the IEEE/CVF International Conference on Computer Vision. 2023. [B] Li, Wei-Hong, and Hakan Bilen. 'Knowledge distillation for multi-task learning.' European Conference on Computer Vision. Cham: Springer International Publishing, 2020. [C] Li, Wei-Hong, Xialei Liu, and Hakan Bilen. 'Universal representations: A unified look at multiple task and domain learning.' International Journal of Computer Vision 132.5 (2024): 1521-1545.",,26,,,p6tZUqmOXF,not_in_pool_after_cutoff,"Li, Wei-Hong, and Hakan Bilen. 'Knowledge distillation for multi-task learning.' European Conference on Computer Vision. Cham: Springer International Publishing, 2020."
"Some related work is missing: [A] Xu, Yangyang, Yibo Yang, and Lefei Zhang. 'Multi-task learning with knowledge distillation for dense prediction.' Proceedings of the IEEE/CVF International Conference on Computer Vision. 2023. [B] Li, Wei-Hong, and Hakan Bilen. 'Knowledge distillation for multi-task learning.' European Conference on Computer Vision. Cham: Springer International Publishing, 2020. [C] Li, Wei-Hong, Xialei Liu, and Hakan Bilen. 'Universal representations: A unified look at multiple task and domain learning.' International Journal of Computer Vision 132.5 (2024): 1521-1545.",,26,,,p6tZUqmOXF,not_in_pool_after_cutoff,"Li, Wei-Hong, Xialei Liu, and Hakan Bilen. 'Universal representations: A unified look at multiple task and domain learning.' International Journal of Computer Vision 132.5 (2024): 1521-1545."
"For example, 'Compact Language Models via Pruning and Knowledge Distillation' (Nvidia Minitron, Neurips'24) introduces their design and effort in distilling the smaller LLMs in pretraining stage and explores different design choices. Also in technical reports of Gemma 3, Qwen-3, etc, they introduces their application of distillation to industrial LLMs.",,26,,,a3nHXDup96,not_in_pool_after_cutoff,"Compact Language Models via Pruning and Knowledge Distillation (Nvidia Minitron, Neurips'24)"
"For example, 'Compact Language Models via Pruning and Knowledge Distillation' (Nvidia Minitron, Neurips'24) introduces their design and effort in distilling the smaller LLMs in pretraining stage and explores different design choices. Also in technical reports of Gemma 3, Qwen-3, etc, they introduces their application of distillation to industrial LLMs.",,26,,,a3nHXDup96,already_cited,Gemma 3 technical report
"For example, 'Compact Language Models via Pruning and Knowledge Distillation' (Nvidia Minitron, Neurips'24) introduces their design and effort in distilling the smaller LLMs in pretraining stage and explores different design choices. Also in technical reports of Gemma 3, Qwen-3, etc, they introduces their application of distillation to industrial LLMs.",,26,,,a3nHXDup96,not_in_pool_after_cutoff,Qwen-3 technical report
