file,evaluator,source_set,topic,prompt,weakness_index,severity,issue,location,judgment,is_correct,rationale,evidence
cc/cc_surveys/continual_learning_trustsurvey.json,cc,cc_surveys,continual_learning,trustsurvey,3,moderate,Internal inconsistency: References use placeholder/fabricated arXiv identifiers that cannot be verified,"Multiple references in refs file show arXiv preprints (wang2023continual, chen2024continuous, liu2025ntk, wang2025plasticity, alkatib2021deep, fang2023continual, garcia2019continual, ha2022continual, lee2023continual, kuzborskij2021continual, hataya2022dp, aljundi2019online), many with IDs that appear to be placeholders (e.g., 2106.12345, 2305.12345, 2201.12345, 2302.06375, 2111.12345, 2110.12341, 1905.12345)",,,,
cc/cc_surveys/coreference_resolution_arise.json,cc,cc_surveys,coreference_resolution,arise,1,moderate,"No figures or diagrams — the paper lacks visualizations of historical evolution, benchmark trends, or model architecture comparisons",Throughout; entire paper relies on prose and one comparison table,,,,
cc/cc_surveys/coreference_resolution_arise.json,cc,cc_surveys,coreference_resolution,arise,2,moderate,"Several citation entries are incomplete or contain placeholder content (e.g., arXiv identifiers with 'xxxxx' patterns)",references.bib; entries for some 2023-2025 papers appear to lack full publication details,,,,
cc/cc_surveys/coreference_resolution_arise.json,cc,cc_surveys,coreference_resolution,arise,3,minor,Author field is generic 'Literature Survey' rather than named authors,main.tex line 27,,,,
cc/cc_surveys/coreference_resolution_arise.json,cc,cc_surveys,coreference_resolution,arise,4,minor,Limited critical comparison of methods — the methods section describes each paradigm's strengths/weaknesses but does not synthesize which paradigm is currently preferred or under what conditions,"Section 6 (Methodological Paradigms), especially the comparison at end",,,,
cc/cc_surveys/coreference_resolution_arise.json,cc,cc_surveys,coreference_resolution,arise,5,minor,"Some reference entries (e.g., Ferguson 2022, Otmazgin 2023, Zelenko 2003) appear in the bib file but are not cited in the text",references.bib,,,,
cc/cc_surveys/coreference_resolution_plain.json,cc,cc_surveys,coreference_resolution,plain,1,severe,"The paper mentions 'LedgerNet and other block-attention approaches' in the long-document section but provides no citation, appearing to conflate this with actual approaches like Longformer—LedgerNet is not a standard reference in the literature.","Section 7.1, paragraph discussing Longformer: 'LedgerNet and other block-attention approaches partition documents...'",,,,
cc/cc_surveys/coreference_resolution_plain.json,cc,cc_surveys,coreference_resolution,plain,2,severe,"Minimal coverage of domain-specific applications (biomedical, legal, scientific coreference) despite their practical importance and active research communities.","The entire paper lacks any mention of specialized coreference tasks in biomedical NLP (e.g., BioCreative, BioNLP challenges) or legal document processing.",,,,
cc/cc_surveys/coreference_resolution_plain.json,cc,cc_surveys,coreference_resolution,plain,3,severe,"Discourse coherence modeling—the role of entity salience, topic shifts, and centring theory—is conspicuously absent despite being foundational to coreference.",Sections 2 and 7 could benefit from explicit coverage of discourse-level models beyond local mention-pair features.,,,,
cc/cc_surveys/coreference_resolution_plain.json,cc,cc_surveys,coreference_resolution,plain,4,moderate,"Cross-lingual coreference section is disproportionately short (about half a page) for such a critical open problem. Only English, Chinese, and Arabic are discussed despite over 7,000 languages worldwide.","Section 7.3 (Zero-Shot and Cross-Lingual Coreference), approximately 8 sentences covering the entire topic.",,,,
cc/cc_surveys/coreference_resolution_plain.json,cc,cc_surveys,coreference_resolution,plain,5,minor,"Event coreference is treated in a single short subsection (7.2) despite raising fundamentally different challenges from entity coreference (predicate clustering, causal relations, embedding within entity chains).",Section 7.2 (Event Coreference): spans only 3.5 paragraphs.,,,,
cc/cc_surveys/coreference_resolution_trustsurvey.json,cc,cc_surveys,coreference_resolution,trustsurvey,1,moderate,"Missing explicit scope/inclusion-criteria declaration: While the abstract mentions 'nearly three decades' of coverage, the paper does not state search strategy, venue scope, inclusion/exclusion criteria, or time-span boundaries beyond broad temporal claims",Introduction (Section 1) - the paper states scope but lacks formal inclusion criteria,,,,
cc/cc_surveys/coreference_resolution_trustsurvey.json,cc,cc_surveys,coreference_resolution,trustsurvey,2,minor,"Hallucination risk: Citation references a 2025 shared task publication (novak2025findings) from what appears to be 2026, but this is not clearly documented as a preprint or working paper","Section 5.4 (CorefUD), Section 7.3, and throughout references.bib",,,,
cc/cc_surveys/coreference_resolution_trustsurvey.json,cc,cc_surveys,coreference_resolution,trustsurvey,3,minor,"Method evaluation provides limited quantitative comparison: The survey discusses F1 scores (67.2% for Lee et al. 2017, 79.6% for SpanBERT, 81% for wl-coref, 83.3% for Bohnet et al. 2022) without systematic comparison table or graphical summary across methods on the same benchmark","Sections 3.3, 3.4 discussing neural and transformer-era performance on OntoNotes/CoNLL-2012",,,,
cc/cc_surveys/coreference_resolution_trustsurvey.json,cc,cc_surveys,coreference_resolution,trustsurvey,4,moderate,Missing recent prominent approaches: Several notable methods from 2020-2024 period appear missing or underexplored given stated coverage through 2026,Section 3.4 (The Transformer Era) and Section 5 (Methodological Paradigms),,,,
cc/cc_surveys/dialogue_systems_arise.json,cc,cc_surveys,dialogue_systems,arise,1,severe,Missing author information - placeholder 'Author Name' suggests incomplete manuscript preparation,Author affiliation block (line 33),,,,
cc/cc_surveys/dialogue_systems_arise.json,cc,cc_surveys,dialogue_systems,arise,2,moderate,Lacks original novel contribution - primarily synthesizes rather than advances the field,Overall survey approach,,,,
cc/cc_surveys/dialogue_systems_arise.json,cc,cc_surveys,dialogue_systems,arise,3,moderate,Missing figures and visual aids - only uses tables for datasets,"Entire paper lacks architectural diagrams, taxonomy visualizations, or timeline figures",,,,
cc/cc_surveys/dialogue_systems_arise.json,cc,cc_surveys,dialogue_systems,arise,4,moderate,"Moderate overlap with existing surveys (Chen 2017, Gao 2019, Ni 2022) without clear differentiation",Introduction discusses related surveys,,,,
cc/cc_surveys/dialogue_systems_arise.json,cc,cc_surveys,dialogue_systems,arise,5,minor,Some sections lack depth - particularly future directions section (Section 8) is brief and could benefit from more detailed discussion,Section 8 (Future Directions),,,,
cc/cc_surveys/dialogue_systems_plain.json,cc,cc_surveys,dialogue_systems,plain,1,severe,"Author and affiliation metadata are clearly placeholders ('Author Name', 'University Name', 'author@email.edu') which would be immediately rejected by any peer review",Lines 33-34 in author/affiliation section,,,,
cc/cc_surveys/dialogue_systems_plain.json,cc,cc_surveys,dialogue_systems,plain,2,moderate,"References contain incomplete author fields: 'Xiaoming Shi and others' (shi2024bridging, line 518) and 'Mental and others' (mental2020towards, line 532) instead of full author lists","References section, entries for shi2024bridging and mental2020towards",,,,
cc/cc_surveys/dialogue_systems_plain.json,cc,cc_surveys,dialogue_systems,plain,3,moderate,Citation [lu2026survey] references a 2026 paper (arXiv:2606.19453) which appears to be a preprint identifier that likely should be 2025,"References section, entry for lu2026survey (line 175-180)",,,,
cc/cc_surveys/dialogue_systems_plain.json,cc,cc_surveys,dialogue_systems,plain,4,minor,"Paper contains long, dense paragraphs that compress too much information; more section breaks and concise bullets would improve readability","Throughout, e.g., Section 2.1.3 on deep learning era (lines 103-110)",,,,
cc/cc_surveys/dialogue_systems_trustsurvey.json,cc,cc_surveys,dialogue_systems,trustsurvey,1,moderate,"Method evaluation insufficient: The survey lacks quantitative performance comparisons across methods, systems, or datasets. No benchmark results are reported to help readers compare approaches.","Sections 3-5 (Task-Oriented, Open-Domain, LLM sections): The survey discusses methods extensively but provides no empirical comparison tables or reported benchmark numbers",,,,
cc/cc_surveys/dialogue_systems_trustsurvey.json,cc,cc_surveys,dialogue_systems,trustsurvey,2,minor,Incomplete author listing in bibliography entry,references.bib lines 517-522: @article{shi2024bridging,,,,
cc/cc_surveys/dialogue_systems_trustsurvey.json,cc,cc_surveys,dialogue_systems,trustsurvey,3,minor,Potential external knowledge hallucination - incomplete author attribution,references.bib lines 517-522: shi2024bridging reference,,,,
cc/cc_surveys/dialogue_systems_trustsurvey.json,cc,cc_surveys,dialogue_systems,trustsurvey,4,minor,Reference inconsistency: Citation declares 2025 scope but includes 2026 reference,Section 1.2 Survey Methodology: 'prioritized papers published between 2015 and 2025' vs. references.bib entry lu2026survey,,,,
cc/cc_surveys/dialogue_systems_trustsurvey.json,cc,cc_surveys,dialogue_systems,trustsurvey,5,minor,Missing benchmark-specific reference: Ubuntu Dialogue Corpus paper,Section 4.2 Open-Domain: Retrieval-Based Approaches mentions the Ubuntu Dialogue Corpus,,,,
cc/cc_surveys/dialogue_systems_trustsurvey.json,cc,cc_surveys,dialogue_systems,trustsurvey,6,minor,Minor citation inconsistency: MultiWOZ 2.0 cited for statistics instead of MultiWOZ 2.1,"Table 1 caption and references: MultiWOZ 2.0~cite{budzianowski2018multwoz} shows 10,422 dialogues, 7 domains; MultiWOZ 2.1~cite{eric2020multwoz} shows same numbers",,,,
cc/cc_surveys/diffusion_models_arise.json,cc,cc_surveys,diffusion_models,arise,1,moderate,"Limited original contribution as a survey; no new taxonomy, framework, or domain synthesis beyond unifying existing material",Abstract/introduction - described as 'comprehensive survey',,,,
cc/cc_surveys/diffusion_models_arise.json,cc,cc_surveys,diffusion_models,arise,2,minor,"Some duplicate reference entries in references.bib (hu2023expanding, huang2023compositional appear twice, chen2023dispersed uses 'et al.' without full author list)","references.bib lines 450-455, 503-508, 517-522",,,,
