review_source,file,evaluator,source_set,topic,prompt,weakness_index,severity,judgment,is_correct,taxonomy_id,taxonomy_category,issue,location,rationale,evidence
baselines_2_semantic_meta_review,llm/sgen_surveys/large_language_models_trustsurvey.json,llm,sgen_surveys,large_language_models,trustsurvey,2,moderate,invalid,False,8,Missing specific references,Missing landmark papers on key subtopics,Various sections,"The accusation is non-specific—it does not identify which landmark papers are allegedly missing. The survey extensively cites foundational works: Wei et al. 2022 (CoT), DeepSeek-AI 2025 (RLVR), Liang et al. 2022/2023 (HELM), Huang et al. 2023 (TrustGPT), and others. Without named missing references, the accusation constitutes speculation rather than a verifiable weakness.","['Section 1.5 cites Wei2022ChainOT for chain-of-thought prompting', 'Section 1.1 cites Liang2023HolisticEO for the HELM framework', 'Section 2.1 discusses multiple foundational benchmark papers (HELM, InstructEval, TrustGPT)']"
baselines_2_semantic_meta_review,llm/sgen_surveys/large_language_models_trustsurvey.json,llm,sgen_surveys,large_language_models,trustsurvey,3,moderate,invalid,False,2,Comparison insufficient,Model comparison claims lack explicit citation support,"Section 1.1: 'DeepSeek achieves higher accuracy and lower variance on structured classification benchmarks, while ChatGPT excels in open-ended tasks like summarization and translation'",The survey explicitly attributes these claims to specific cited works. Section 1.1 states 'DeepSeek's superior classification stability and logical reasoning and ChatGPT's nuanced understanding and flexible text generation' and immediately follows with citations to Ajmani2025DeepSeekR1VC and Etaiwi2025ComparativeEO. These bibliographic entries exist in the bibliography. The claim about architectural biases is similarly followed by citations to the same papers. The comparison claims are citation-supported.,"[""Section 1.1: 'DeepSeek achieves higher accuracy and lower variance on structured classification benchmarks, while ChatGPT excels in open-ended tasks like summarization and translation' followed by \\cite{Ajmani2025DeepSeekR1VC, Etaiwi2025ComparativeEO}"", 'Ajmani2025DeepSeekR1VC and Etaiwi2025ComparativeEO appear in references_master.bib']"
baselines_2_semantic_meta_review,llm/sgen_surveys/large_language_models_trustsurvey.json,llm,sgen_surveys,large_language_models,trustsurvey,4,minor,invalid,False,4,Scope / inclusion-criteria declaration missing,Scope declaration is informal rather than systematic,Introduction / Section 1.6,"Section 1.6 (Survey Structure and Scope Overview) provides a structured outline explicitly listing sections, their themes, and the recursive logical flow from capabilities to ethical implications. It enumerates contributions and mapping of technical dimensions to societal constraints. While not framed with the word 'scope,' it functionally defines what the survey covers. The accusation conflates informality with absence; the section adequately communicates scope.","[""Section 1.6: 'the survey is structured as a recursive inquiry that moves from foundational capabilities to systemic implications' with explicit section enumeration"", 'Section 1.6 lists five contribution bullets summarizing what the survey introduces and categorizes', 'The conceptual structure figure (Figure) maps all subsections to thematic groupings']"
baselines_2_semantic_meta_review,llm/sgen_surveys/large_language_models_trustsurvey.json,llm,sgen_surveys,large_language_models,trustsurvey,5,minor,invalid,False,3,Synthesis / original viewpoint insufficient,Tables serve synthesis function but presentation could be clearer,"Multiple tables (e.g., Table 1, Table 5-7)","The tables in the survey serve a legitimate synthesis function—grouping related papers by category, comparing frameworks across multiple dimensions in structured rows, and summarizing literature taxonomy. Tables 1-7 provide compressed scholarly overviews that support the narrative rather than replace analysis. The accusation of presentation clarity is subjective; academic survey conventions accept dense tabular presentation for synthesis purposes. No evidence is offered that the tables contain errors or misrepresent the literature.","['Table 1 groups 24 papers on CoT prompting strategy across four categories', 'Table 2 compares 9 evaluation papers across five dimensions (alignment, adaptability, metrics, coverage, scope)', 'Tables include source citations in each cell (e.g., \\cite{Wei2022ChainOT, Wang2022SelfConsistencyIC})']"
baselines_2_semantic_meta_review,llm/sgen_surveys/MULTI-AGENT_REINFORCEMENT_LEARNING_arise.json,llm,sgen_surveys,MULTI-AGENT_REINFORCEMENT_LEARNING,arise,1,severe,invalid,False,11,Evidence support insufficient,All reference citations are broken/malformed. Every entry shows as '[unknown] Unknown authors. Untitled.' with only bracketed tags showing actual content. This makes it impossible to verify sources or assess citation quality.,"References section (pages 40-50+): All 90+ entries follow pattern like [rashid2018bop] Unknown authors. Untitled. with no author names, titles, venue information, or URLs","无法验证此弱点。由于提供的Survey文本显示为""[NO READABLE SOURCE FILES]""，本人无法检查参考文献部分是否存在引文格式错误或缺失作者信息的问题。因此无法确认弱点的准确性。","['Survey text显示""[NO READABLE SOURCE FILES]""，无实际文献内容可供核查']"
baselines_2_semantic_meta_review,llm/sgen_surveys/MULTI-AGENT_REINFORCEMENT_LEARNING_arise.json,llm,sgen_surveys,MULTI-AGENT_REINFORCEMENT_LEARNING,arise,2,severe,invalid,False,13,Visualization deficiency,"No figures, diagrams, or illustrations throughout the entire manuscript. Method architectures (QMIX mixing network, MAT transformer, etc.) are described only in text.",Throughout entire paper,"无法验证此弱点。由于提供的Survey文本显示为""[NO READABLE SOURCE FILES]""，本人无法检查整个手稿中是否缺少图表或插图，也无法验证QMIX、MAT等架构是否被正确描述。","['Survey text显示""[NO READABLE SOURCE FILES]""，无实际论文内容可供核查']"
baselines_2_semantic_meta_review,llm/sgen_surveys/MULTI-AGENT_REINFORCEMENT_LEARNING_arise.json,llm,sgen_surveys,MULTI-AGENT_REINFORCEMENT_LEARNING,arise,3,moderate,invalid,False,2,Comparison insufficient,Section 6.3 on hierarchical/advanced architectures is severely underdeveloped compared to other sections (only 3 paragraphs),"Section 6.3 'Hierarchical and Advanced Architectures', ending at the paragraph starting 'Despite these advances, several unresolved issues remain' on approximately page 31","无法验证此弱点。由于提供的Survey文本显示为""[NO READABLE SOURCE FILES]""，本人无法检查Section 6.3的内容长度、结构完整性或与其他章节的平衡性。","['Survey text显示""[NO READABLE SOURCE FILES]""，无实际论文内容可供核查']"
baselines_2_semantic_meta_review,llm/sgen_surveys/MULTI-AGENT_REINFORCEMENT_LEARNING_arise.json,llm,sgen_surveys,MULTI-AGENT_REINFORCEMENT_LEARNING,arise,4,minor,invalid,False,3,Synthesis / original viewpoint insufficient,"Some transitions between subsections are abrupt, particularly when moving from specific methods to synthesis paragraphs","Various locations, e.g., end of Section 3.2 transitions directly to Section 3.3 without clear bridge","无法验证此弱点。由于提供的Survey文本显示为""[NO READABLE SOURCE FILES]""，本人无法检查Section 3.2到3.3之间的过渡段落是否存在断裂，也无法评估整个文档的逻辑流畅性。","['Survey text显示""[NO READABLE SOURCE FILES]""，无实际论文内容可供核查']"
baselines_2_semantic_meta_review,llm/sgen_surveys/MULTI-AGENT_REINFORCEMENT_LEARNING_arise.json,llm,sgen_surveys,MULTI-AGENT_REINFORCEMENT_LEARNING,arise,5,minor,invalid,False,11,Evidence support insufficient,"References appear unordered/not sorted alphabetically, which is non-standard for academic surveys",References section,"无法验证此弱点。由于提供的Survey文本显示为""[NO READABLE SOURCE FILES]""，本人无法检查参考文献的排序是否按字母顺序排列。","['Survey text显示""[NO READABLE SOURCE FILES]""，无实际参考文献部分可供核查']"
baselines_2_semantic_meta_review,llm/sgen_surveys/MULTI-AGENT_REINFORCEMENT_LEARNING_trustsurvey.json,llm,sgen_surveys,MULTI-AGENT_REINFORCEMENT_LEARNING,trustsurvey,2,moderate,invalid,False,4,Scope / inclusion-criteria declaration missing,"No explicit search strategy, inclusion/exclusion criteria, or time span declared for the claimed 483 papers",Abstract and Section 1.2 Scope and Organization,无法验证此弱点。由于源文件不可读，既无法确认摘要或第1.2节中是否声称有483篇论文，也无法确认是否声明了搜索策略和筛选标准。缺少方法论透明度确实是系统性文献综述的常见缺陷，但本次评估中无法找到该声明或方法部分的具体内容作为证据支持。,['Survey text and bibliography: [NO READABLE SOURCE FILES]']
